"State","Date","Latitude","Longitude","Pollutant","Unit","Mean"
"Alaska","2021-07",61.534163,-149.031655,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",8.41935483870968
"Alaska","2021-07",64.84569,-147.727413,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",14.3333333333333
"Alaska","2021-08",58.388497,-134.567237,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",8.58620689655172
"Alaska","2021-08",61.181117,-149.834003,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",11.6896551724138
"Alaska","2021-08",61.205861,-149.824602,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",7.75862068965517
"Alaska","2021-08",61.3267,-149.569707,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",8.91428571428571
"Alaska","2021-08",61.534163,-149.031655,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",5.54838709677419
"Alaska","2021-08",64.84569,-147.727413,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",7.91176470588235
"Alaska","2021-09",58.388497,-134.567237,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",4.83333333333333
"Alaska","2021-09",61.181117,-149.834003,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",14.2222222222222
"Alaska","2021-09",61.205861,-149.824602,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",11.6206896551724
"Alaska","2021-09",61.3267,-149.569707,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",11.2857142857143
"Alaska","2021-09",61.534163,-149.031655,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",5.23333333333333
"Alaska","2021-09",64.84569,-147.727413,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",14.7
"Alaska","2021-10",58.388497,-134.567237,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",5.32258064516129
"Alaska","2021-10",61.181117,-149.834003,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",22
"Alaska","2021-10",61.205861,-149.824602,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",12.3548387096774
"Alaska","2021-10",61.3267,-149.569707,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",17.9615384615385
"Alaska","2021-10",61.534163,-149.031655,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",5.67741935483871
"Alaska","2021-10",64.84569,-147.727413,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",16.1578947368421
"Alaska","2021-11",58.388497,-134.567237,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",6
"Alaska","2021-11",61.181117,-149.834003,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",12.8518518518519
"Alaska","2021-11",61.205861,-149.824602,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",13.04
"Alaska","2021-11",61.3267,-149.569707,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",15.7931034482759
"Alaska","2021-11",61.534163,-149.031655,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",8.95652173913044
"Alaska","2021-11",64.84569,-147.727413,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",10.6666666666667
"Alaska","2021-12",58.388497,-134.567237,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",11.4516129032258
"Alaska","2021-12",61.181117,-149.834003,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",6.64516129032258
"Alaska","2021-12",61.205861,-149.824602,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",7.93548387096774
"Alaska","2021-12",61.3267,-149.569707,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",10.8823529411765
"Alaska","2021-12",61.534163,-149.031655,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",5.79310344827586
"Alaska","2021-12",64.84569,-147.727413,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",12.7666666666667
"Arizona","2021-01",31.337204,-110.936718,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",55.8064516129032
"Arizona","2021-01",31.3492,-109.539683,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",31.9354838709677
"Arizona","2021-01",31.3658,-109.73095,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",32.3225806451613
"Arizona","2021-01",31.87952,-110.99644,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",12.0967741935484
"Arizona","2021-01",32.004707,-110.792593,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",13.8666666666667
"Arizona","2021-01",32.125919,-110.982556,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",19.6666666666667
